unnamed:_0,area,item,year,hg_ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,cluster
13151,India,Cassava,2006,321132,1083.0,37423.0,25.78,0
13152,India,Cassava,2006,321132,1083.0,37423.0,26.43,0
13153,India,Cassava,2006,321132,1083.0,37423.0,25.85,0
13154,India,Cassava,2006,321132,1083.0,37423.0,24.72,0
13155,India,Cassava,2006,321132,1083.0,37423.0,26.37,0
13156,India,Cassava,2006,321132,1083.0,37423.0,26.37,0
13157,India,Cassava,2006,321132,1083.0,37423.0,26.13,0
13158,India,Cassava,2006,321132,1083.0,37423.0,25.31,0
13159,India,Cassava,2006,321132,1083.0,37423.0,26.94,0
13160,India,Cassava,2006,321132,1083.0,37423.0,24.98,0
13161,India,Cassava,2006,321132,1083.0,37423.0,27.15,0
13162,India,Cassava,2006,321132,1083.0,37423.0,27.15,0
13163,India,Cassava,2006,321132,1083.0,37423.0,26.28,0
13164,India,Maize,2006,19125,1083.0,37423.0,26.34,0
13165,India,Maize,2006,19125,1083.0,37423.0,27.28,0
13166,India,Maize,2006,19125,1083.0,37423.0,26.39,0
13167,India,Maize,2006,19125,1083.0,37423.0,24.72,0
13168,India,Maize,2006,19125,1083.0,37423.0,25.42,0
13169,India,Maize,2006,19125,1083.0,37423.0,26.04,0
13170,India,Maize,2006,19125,1083.0,37423.0,26.37,0
13171,India,Maize,2006,19125,1083.0,37423.0,26.99,0
13172,India,Maize,2006,19125,1083.0,37423.0,27.47,0
13173,India,Maize,2006,19125,1083.0,37423.0,25.78,0
13174,India,Maize,2006,19125,1083.0,37423.0,26.43,0
13175,India,Maize,2006,19125,1083.0,37423.0,25.85,0
13176,India,Maize,2006,19125,1083.0,37423.0,24.72,0
13177,India,Maize,2006,19125,1083.0,37423.0,26.37,0
13178,India,Maize,2006,19125,1083.0,37423.0,26.37,0
13179,India,Maize,2006,19125,1083.0,37423.0,26.13,0
13180,India,Maize,2006,19125,1083.0,37423.0,25.31,0
13181,India,Maize,2006,19125,1083.0,37423.0,26.94,0
13182,India,Maize,2006,19125,1083.0,37423.0,24.98,0
13183,India,Maize,2006,19125,1083.0,37423.0,27.15,0
13184,India,Maize,2006,19125,1083.0,37423.0,27.15,0
13185,India,Maize,2006,19125,1083.0,37423.0,26.28,0
13186,India,Potatoes,2006,185920,1083.0,37423.0,26.34,0
13187,India,Potatoes,2006,185920,1083.0,37423.0,27.28,0
13188,India,Potatoes,2006,185920,1083.0,37423.0,26.39,0
13189,India,Potatoes,2006,185920,1083.0,37423.0,24.72,0
13190,India,Potatoes,2006,185920,1083.0,37423.0,25.42,0
13191,India,Potatoes,2006,185920,1083.0,37423.0,26.04,0
13192,India,Potatoes,2006,185920,1083.0,37423.0,26.37,0
13193,India,Potatoes,2006,185920,1083.0,37423.0,26.99,0
13194,India,Potatoes,2006,185920,1083.0,37423.0,27.47,0
13195,India,Potatoes,2006,185920,1083.0,37423.0,25.78,0
13196,India,Potatoes,2006,185920,1083.0,37423.0,26.43,0
13197,India,Potatoes,2006,185920,1083.0,37423.0,25.85,0
13198,India,Potatoes,2006,185920,1083.0,37423.0,24.72,0
13199,India,Potatoes,2006,185920,1083.0,37423.0,26.37,0
13200,India,Potatoes,2006,185920,1083.0,37423.0,26.37,0
13201,India,Potatoes,2006,185920,1083.0,37423.0,26.13,0
13202,India,Potatoes,2006,185920,1083.0,37423.0,25.31,0
13203,India,Potatoes,2006,185920,1083.0,37423.0,26.94,0
13204,India,Potatoes,2006,185920,1083.0,37423.0,24.98,0
13205,India,Potatoes,2006,185920,1083.0,37423.0,27.15,0
13206,India,Potatoes,2006,185920,1083.0,37423.0,27.15,0
13207,India,Potatoes,2006,185920,1083.0,37423.0,26.28,0
13208,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.34,0
13209,India,"Rice, paddy",2006,31759,1083.0,37423.0,27.28,0
13210,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.39,0
13211,India,"Rice, paddy",2006,31759,1083.0,37423.0,24.72,0
13212,India,"Rice, paddy",2006,31759,1083.0,37423.0,25.42,0
13213,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.04,0
13214,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.37,0
13215,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.99,0
13216,India,"Rice, paddy",2006,31759,1083.0,37423.0,27.47,0
13217,India,"Rice, paddy",2006,31759,1083.0,37423.0,25.78,0
13218,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.43,0
13219,India,"Rice, paddy",2006,31759,1083.0,37423.0,25.85,0
13220,India,"Rice, paddy",2006,31759,1083.0,37423.0,24.72,0
13221,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.37,0
13222,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.37,0
13223,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.13,0
13224,India,"Rice, paddy",2006,31759,1083.0,37423.0,25.31,0
13225,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.94,0
13226,India,"Rice, paddy",2006,31759,1083.0,37423.0,24.98,0
13227,India,"Rice, paddy",2006,31759,1083.0,37423.0,27.15,0
13228,India,"Rice, paddy",2006,31759,1083.0,37423.0,27.15,0
13229,India,"Rice, paddy",2006,31759,1083.0,37423.0,26.28,0
13230,India,Sorghum,2006,8803,1083.0,37423.0,26.34,0
13231,India,Sorghum,2006,8803,1083.0,37423.0,27.28,0
13232,India,Sorghum,2006,8803,1083.0,37423.0,26.39,0
13233,India,Sorghum,2006,8803,1083.0,37423.0,24.72,0
13234,India,Sorghum,2006,8803,1083.0,37423.0,25.42,0
13235,India,Sorghum,2006,8803,1083.0,37423.0,26.04,0
13236,India,Sorghum,2006,8803,1083.0,37423.0,26.37,0
13237,India,Sorghum,2006,8803,1083.0,37423.0,26.99,0
13238,India,Sorghum,2006,8803,1083.0,37423.0,27.47,0
13239,India,Sorghum,2006,8803,1083.0,37423.0,25.78,0
13240,India,Sorghum,2006,8803,1083.0,37423.0,26.43,0
13241,India,Sorghum,2006,8803,1083.0,37423.0,25.85,0
13242,India,Sorghum,2006,8803,1083.0,37423.0,24.72,0
13243,India,Sorghum,2006,8803,1083.0,37423.0,26.37,0
13244,India,Sorghum,2006,8803,1083.0,37423.0,26.37,0
13245,India,Sorghum,2006,8803,1083.0,37423.0,26.13,0
13246,India,Sorghum,2006,8803,1083.0,37423.0,25.31,0
13247,India,Sorghum,2006,8803,1083.0,37423.0,26.94,0
13248,India,Sorghum,2006,8803,1083.0,37423.0,24.98,0
13249,India,Sorghum,2006,8803,1083.0,37423.0,27.15,0
13250,India,Sorghum,2006,8803,1083.0,37423.0,27.15,0
13251,India,Sorghum,2006,8803,1083.0,37423.0,26.28,0
13252,India,Soybeans,2006,10628,1083.0,37423.0,26.34,0
13253,India,Soybeans,2006,10628,1083.0,37423.0,27.28,0
13254,India,Soybeans,2006,10628,1083.0,37423.0,26.39,0
13255,India,Soybeans,2006,10628,1083.0,37423.0,24.72,0
13256,India,Soybeans,2006,10628,1083.0,37423.0,25.42,0
13257,India,Soybeans,2006,10628,1083.0,37423.0,26.04,0
13258,India,Soybeans,2006,10628,1083.0,37423.0,26.37,0
13259,India,Soybeans,2006,10628,1083.0,37423.0,26.99,0
13260,India,Soybeans,2006,10628,1083.0,37423.0,27.47,0
13261,India,Soybeans,2006,10628,1083.0,37423.0,25.78,0
13262,India,Soybeans,2006,10628,1083.0,37423.0,26.43,0
13263,India,Soybeans,2006,10628,1083.0,37423.0,25.85,0
13264,India,Soybeans,2006,10628,1083.0,37423.0,24.72,0
13265,India,Soybeans,2006,10628,1083.0,37423.0,26.37,0
13266,India,Soybeans,2006,10628,1083.0,37423.0,26.37,0
13267,India,Soybeans,2006,10628,1083.0,37423.0,26.13,0
13268,India,Soybeans,2006,10628,1083.0,37423.0,25.31,0
13269,India,Soybeans,2006,10628,1083.0,37423.0,26.94,0
13270,India,Soybeans,2006,10628,1083.0,37423.0,24.98,0
13271,India,Soybeans,2006,10628,1083.0,37423.0,27.15,0
13272,India,Soybeans,2006,10628,1083.0,37423.0,27.15,0
13273,India,Soybeans,2006,10628,1083.0,37423.0,26.28,0
13274,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.34,0
13275,India,Sweet potatoes,2006,86849,1083.0,37423.0,27.28,0
13276,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.39,0
13277,India,Sweet potatoes,2006,86849,1083.0,37423.0,24.72,0
13278,India,Sweet potatoes,2006,86849,1083.0,37423.0,25.42,0
13279,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.04,0
13280,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.37,0
13281,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.99,0
13282,India,Sweet potatoes,2006,86849,1083.0,37423.0,27.47,0
13283,India,Sweet potatoes,2006,86849,1083.0,37423.0,25.78,0
13284,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.43,0
13285,India,Sweet potatoes,2006,86849,1083.0,37423.0,25.85,0
13286,India,Sweet potatoes,2006,86849,1083.0,37423.0,24.72,0
13287,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.37,0
13288,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.37,0
13289,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.13,0
13290,India,Sweet potatoes,2006,86849,1083.0,37423.0,25.31,0
13291,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.94,0
13292,India,Sweet potatoes,2006,86849,1083.0,37423.0,24.98,0
13293,India,Sweet potatoes,2006,86849,1083.0,37423.0,27.15,0
13294,India,Sweet potatoes,2006,86849,1083.0,37423.0,27.15,0
13295,India,Sweet potatoes,2006,86849,1083.0,37423.0,26.28,0
13296,India,Wheat,2006,26188,1083.0,37423.0,26.34,0
13297,India,Wheat,2006,26188,1083.0,37423.0,27.28,0
13298,India,Wheat,2006,26188,1083.0,37423.0,26.39,0
13299,India,Wheat,2006,26188,1083.0,37423.0,24.72,0
13300,India,Wheat,2006,26188,1083.0,37423.0,25.42,0
13301,India,Wheat,2006,26188,1083.0,37423.0,26.04,0
13302,India,Wheat,2006,26188,1083.0,37423.0,26.37,0
13303,India,Wheat,2006,26188,1083.0,37423.0,26.99,0
13304,India,Wheat,2006,26188,1083.0,37423.0,27.47,0
13305,India,Wheat,2006,26188,1083.0,37423.0,25.78,0
13306,India,Wheat,2006,26188,1083.0,37423.0,26.43,0
13307,India,Wheat,2006,26188,1083.0,37423.0,25.85,0
13308,India,Wheat,2006,26188,1083.0,37423.0,24.72,0
13309,India,Wheat,2006,26188,1083.0,37423.0,26.37,0
13310,India,Wheat,2006,26188,1083.0,37423.0,26.37,0
13311,India,Wheat,2006,26188,1083.0,37423.0,26.13,0
13312,India,Wheat,2006,26188,1083.0,37423.0,25.31,0
13313,India,Wheat,2006,26188,1083.0,37423.0,26.94,0
13314,India,Wheat,2006,26188,1083.0,37423.0,24.98,0
13315,India,Wheat,2006,26188,1083.0,37423.0,27.15,0
13316,India,Wheat,2006,26188,1083.0,37423.0,27.15,0
13317,India,Wheat,2006,26188,1083.0,37423.0,26.28,0
13318,India,Cassava,2007,322204,1083.0,27422.77,26.0,0
13319,India,Cassava,2007,322204,1083.0,27422.77,27.51,0
13320,India,Cassava,2007,322204,1083.0,27422.77,25.98,0
13321,India,Cassava,2007,322204,1083.0,27422.77,24.6,0
13322,India,Cassava,2007,322204,1083.0,27422.77,25.46,0
13323,India,Cassava,2007,322204,1083.0,27422.77,25.95,0
13324,India,Cassava,2007,322204,1083.0,27422.77,26.15,0
13325,India,Cassava,2007,322204,1083.0,27422.77,26.58,0
13326,India,Cassava,2007,322204,1083.0,27422.77,27.55,0
13327,India,Cassava,2007,322204,1083.0,27422.77,25.66,0
13328,India,Cassava,2007,322204,1083.0,27422.77,26.27,0
13329,India,Cassava,2007,322204,1083.0,27422.77,25.44,0
13330,India,Cassava,2007,322204,1083.0,27422.77,24.6,0
13331,India,Cassava,2007,322204,1083.0,27422.77,26.39,0
13332,India,Cassava,2007,322204,1083.0,27422.77,26.15,0
13333,India,Cassava,2007,322204,1083.0,27422.77,25.59,0
13334,India,Cassava,2007,322204,1083.0,27422.77,25.58,0
13335,India,Cassava,2007,322204,1083.0,27422.77,27.23,0
13336,India,Cassava,2007,322204,1083.0,27422.77,24.59,0
13337,India,Cassava,2007,322204,1083.0,27422.77,27.31,0
13338,India,Cassava,2007,322204,1083.0,27422.77,27.31,0
13339,India,Cassava,2007,322204,1083.0,27422.77,25.82,0
13340,India,Maize,2007,23352,1083.0,27422.77,26.0,0
13341,India,Maize,2007,23352,1083.0,27422.77,27.51,0
13342,India,Maize,2007,23352,1083.0,27422.77,25.98,0
13343,India,Maize,2007,23352,1083.0,27422.77,24.6,0
13344,India,Maize,2007,23352,1083.0,27422.77,25.46,0
13345,India,Maize,2007,23352,1083.0,27422.77,25.95,0
13346,India,Maize,2007,23352,1083.0,27422.77,26.15,0
13347,India,Maize,2007,23352,1083.0,27422.77,26.58,0
13348,India,Maize,2007,23352,1083.0,27422.77,27.55,0
13349,India,Maize,2007,23352,1083.0,27422.77,25.66,0
13350,India,Maize,2007,23352,1083.0,27422.77,26.27,0
13351,India,Maize,2007,23352,1083.0,27422.77,25.44,0
13352,India,Maize,2007,23352,1083.0,27422.77,24.6,0
13353,India,Maize,2007,23352,1083.0,27422.77,26.39,0
13354,India,Maize,2007,23352,1083.0,27422.77,26.15,0
13355,India,Maize,2007,23352,1083.0,27422.77,25.59,0
13356,India,Maize,2007,23352,1083.0,27422.77,25.58,0
13357,India,Maize,2007,23352,1083.0,27422.77,27.23,0
13358,India,Maize,2007,23352,1083.0,27422.77,24.59,0
13359,India,Maize,2007,23352,1083.0,27422.77,27.31,0
13360,India,Maize,2007,23352,1083.0,27422.77,27.31,0
13361,India,Maize,2007,23352,1083.0,27422.77,25.82,0
13362,India,Potatoes,2007,164101,1083.0,27422.77,26.0,0
13363,India,Potatoes,2007,164101,1083.0,27422.77,27.51,0
13364,India,Potatoes,2007,164101,1083.0,27422.77,25.98,0
13365,India,Potatoes,2007,164101,1083.0,27422.77,24.6,0
13366,India,Potatoes,2007,164101,1083.0,27422.77,25.46,0
13367,India,Potatoes,2007,164101,1083.0,27422.77,25.95,0
13368,India,Potatoes,2007,164101,1083.0,27422.77,26.15,0
13369,India,Potatoes,2007,164101,1083.0,27422.77,26.58,0
13370,India,Potatoes,2007,164101,1083.0,27422.77,27.55,0
13371,India,Potatoes,2007,164101,1083.0,27422.77,25.66,0
13372,India,Potatoes,2007,164101,1083.0,27422.77,26.27,0
13373,India,Potatoes,2007,164101,1083.0,27422.77,25.44,0
13374,India,Potatoes,2007,164101,1083.0,27422.77,24.6,0
13375,India,Potatoes,2007,164101,1083.0,27422.77,26.39,0
13376,India,Potatoes,2007,164101,1083.0,27422.77,26.15,0
13377,India,Potatoes,2007,164101,1083.0,27422.77,25.59,0
13378,India,Potatoes,2007,164101,1083.0,27422.77,25.58,0
13379,India,Potatoes,2007,164101,1083.0,27422.77,27.23,0
13380,India,Potatoes,2007,164101,1083.0,27422.77,24.59,0
13381,India,Potatoes,2007,164101,1083.0,27422.77,27.31,0
13382,India,Potatoes,2007,164101,1083.0,27422.77,27.31,0
13383,India,Potatoes,2007,164101,1083.0,27422.77,25.82,0
13384,India,"Rice, paddy",2007,32924,1083.0,27422.77,26.0,0
13385,India,"Rice, paddy",2007,32924,1083.0,27422.77,27.51,0
13386,India,"Rice, paddy",2007,32924,1083.0,27422.77,25.98,0
13387,India,"Rice, paddy",2007,32924,1083.0,27422.77,24.6,0
13388,India,"Rice, paddy",2007,32924,1083.0,27422.77,25.46,0
13389,India,"Rice, paddy",2007,32924,1083.0,27422.77,25.95,0
13390,India,"Rice, paddy",2007,32924,1083.0,27422.77,26.15,0
13391,India,"Rice, paddy",2007,32924,1083.0,27422.77,26.58,0
13392,India,"Rice, paddy",2007,32924,1083.0,27422.77,27.55,0
13393,India,"Rice, paddy",2007,32924,1083.0,27422.77,25.66,0
13394,India,"Rice, paddy",2007,32924,1083.0,27422.77,26.27,0
13395,India,"Rice, paddy",2007,32924,1083.0,27422.77,25.44,0
13396,India,"Rice, paddy",2007,32924,1083.0,27422.77,24.6,0
13397,India,"Rice, paddy",2007,32924,1083.0,27422.77,26.39,0
13398,India,"Rice, paddy",2007,32924,1083.0,27422.77,26.15,0
13399,India,"Rice, paddy",2007,32924,1083.0,27422.77,25.59,0
13400,India,"Rice, paddy",2007,32924,1083.0,27422.77,25.58,0
13401,India,"Rice, paddy",2007,32924,1083.0,27422.77,27.23,0
13402,India,"Rice, paddy",2007,32924,1083.0,27422.77,24.59,0
13403,India,"Rice, paddy",2007,32924,1083.0,27422.77,27.31,0
13404,India,"Rice, paddy",2007,32924,1083.0,27422.77,27.31,0
13405,India,"Rice, paddy",2007,32924,1083.0,27422.77,25.82,0
13406,India,Sorghum,2007,8443,1083.0,27422.77,26.0,0
13407,India,Sorghum,2007,8443,1083.0,27422.77,27.51,0
13408,India,Sorghum,2007,8443,1083.0,27422.77,25.98,0
13409,India,Sorghum,2007,8443,1083.0,27422.77,24.6,0
13410,India,Sorghum,2007,8443,1083.0,27422.77,25.46,0
13411,India,Sorghum,2007,8443,1083.0,27422.77,25.95,0
13412,India,Sorghum,2007,8443,1083.0,27422.77,26.15,0
13413,India,Sorghum,2007,8443,1083.0,27422.77,26.58,0
13414,India,Sorghum,2007,8443,1083.0,27422.77,27.55,0
13415,India,Sorghum,2007,8443,1083.0,27422.77,25.66,0
13416,India,Sorghum,2007,8443,1083.0,27422.77,26.27,0
13417,India,Sorghum,2007,8443,1083.0,27422.77,25.44,0
13418,India,Sorghum,2007,8443,1083.0,27422.77,24.6,0
13419,India,Sorghum,2007,8443,1083.0,27422.77,26.39,0
13420,India,Sorghum,2007,8443,1083.0,27422.77,26.15,0
13421,India,Sorghum,2007,8443,1083.0,27422.77,25.59,0
13422,India,Sorghum,2007,8443,1083.0,27422.77,25.58,0
13423,India,Sorghum,2007,8443,1083.0,27422.77,27.23,0
13424,India,Sorghum,2007,8443,1083.0,27422.77,24.59,0
13425,India,Sorghum,2007,8443,1083.0,27422.77,27.31,0
13426,India,Sorghum,2007,8443,1083.0,27422.77,27.31,0
13427,India,Sorghum,2007,8443,1083.0,27422.77,25.82,0
13428,India,Soybeans,2007,12351,1083.0,27422.77,26.0,0
13429,India,Soybeans,2007,12351,1083.0,27422.77,27.51,0
13430,India,Soybeans,2007,12351,1083.0,27422.77,25.98,0
13431,India,Soybeans,2007,12351,1083.0,27422.77,24.6,0
13432,India,Soybeans,2007,12351,1083.0,27422.77,25.46,0
13433,India,Soybeans,2007,12351,1083.0,27422.77,25.95,0
13434,India,Soybeans,2007,12351,1083.0,27422.77,26.15,0
13435,India,Soybeans,2007,12351,1083.0,27422.77,26.58,0
13436,India,Soybeans,2007,12351,1083.0,27422.77,27.55,0
13437,India,Soybeans,2007,12351,1083.0,27422.77,25.66,0
13438,India,Soybeans,2007,12351,1083.0,27422.77,26.27,0
13439,India,Soybeans,2007,12351,1083.0,27422.77,25.44,0
13440,India,Soybeans,2007,12351,1083.0,27422.77,24.6,0
13441,India,Soybeans,2007,12351,1083.0,27422.77,26.39,0
13442,India,Soybeans,2007,12351,1083.0,27422.77,26.15,0
13443,India,Soybeans,2007,12351,1083.0,27422.77,25.59,0
13444,India,Soybeans,2007,12351,1083.0,27422.77,25.58,0
13445,India,Soybeans,2007,12351,1083.0,27422.77,27.23,0
13446,India,Soybeans,2007,12351,1083.0,27422.77,24.59,0
13447,India,Soybeans,2007,12351,1083.0,27422.77,27.31,0
13448,India,Soybeans,2007,12351,1083.0,27422.77,27.31,0
13449,India,Soybeans,2007,12351,1083.0,27422.77,25.82,0
13450,India,Sweet potatoes,2007,86976,1083.0,27422.77,26.0,0
13451,India,Sweet potatoes,2007,86976,1083.0,27422.77,27.51,0
13452,India,Sweet potatoes,2007,86976,1083.0,27422.77,25.98,0
13453,India,Sweet potatoes,2007,86976,1083.0,27422.77,24.6,0
13454,India,Sweet potatoes,2007,86976,1083.0,27422.77,25.46,0
13455,India,Sweet potatoes,2007,86976,1083.0,27422.77,25.95,0
13456,India,Sweet potatoes,2007,86976,1083.0,27422.77,26.15,0
13457,India,Sweet potatoes,2007,86976,1083.0,27422.77,26.58,0
13458,India,Sweet potatoes,2007,86976,1083.0,27422.77,27.55,0
13459,India,Sweet potatoes,2007,86976,1083.0,27422.77,25.66,0
13460,India,Sweet potatoes,2007,86976,1083.0,27422.77,26.27,0
13461,India,Sweet potatoes,2007,86976,1083.0,27422.77,25.44,0
13462,India,Sweet potatoes,2007,86976,1083.0,27422.77,24.6,0
13463,India,Sweet potatoes,2007,86976,1083.0,27422.77,26.39,0
13464,India,Sweet potatoes,2007,86976,1083.0,27422.77,26.15,0
13465,India,Sweet potatoes,2007,86976,1083.0,27422.77,25.59,0
13466,India,Sweet potatoes,2007,86976,1083.0,27422.77,25.58,0
13467,India,Sweet potatoes,2007,86976,1083.0,27422.77,27.23,0
13468,India,Sweet potatoes,2007,86976,1083.0,27422.77,24.59,0
13469,India,Sweet potatoes,2007,86976,1083.0,27422.77,27.31,0
13470,India,Sweet potatoes,2007,86976,1083.0,27422.77,27.31,0
13471,India,Sweet potatoes,2007,86976,1083.0,27422.77,25.82,0
13472,India,Wheat,2007,27079,1083.0,27422.77,26.0,0
13473,India,Wheat,2007,27079,1083.0,27422.77,27.51,0
13474,India,Wheat,2007,27079,1083.0,27422.77,25.98,0
13475,India,Wheat,2007,27079,1083.0,27422.77,24.6,0
13476,India,Wheat,2007,27079,1083.0,27422.77,25.46,0
13477,India,Wheat,2007,27079,1083.0,27422.77,25.95,0
13478,India,Wheat,2007,27079,1083.0,27422.77,26.15,0
13479,India,Wheat,2007,27079,1083.0,27422.77,26.58,0
13480,India,Wheat,2007,27079,1083.0,27422.77,27.55,0
13481,India,Wheat,2007,27079,1083.0,27422.77,25.66,0
13482,India,Wheat,2007,27079,1083.0,27422.77,26.27,0
13483,India,Wheat,2007,27079,1083.0,27422.77,25.44,0
13484,India,Wheat,2007,27079,1083.0,27422.77,24.6,0
13485,India,Wheat,2007,27079,1083.0,27422.77,26.39,0
13486,India,Wheat,2007,27079,1083.0,27422.77,26.15,0
13487,India,Wheat,2007,27079,1083.0,27422.77,25.59,0
13488,India,Wheat,2007,27079,1083.0,27422.77,25.58,0
13489,India,Wheat,2007,27079,1083.0,27422.77,27.23,0
13490,India,Wheat,2007,27079,1083.0,27422.77,24.59,0
13491,India,Wheat,2007,27079,1083.0,27422.77,27.31,0
13492,India,Wheat,2007,27079,1083.0,27422.77,27.31,0
13493,India,Wheat,2007,27079,1083.0,27422.77,25.82,0
13494,India,Cassava,2008,335407,1083.0,14485.33,25.57,0
13495,India,Cassava,2008,335407,1083.0,14485.33,27.05,0
13496,India,Cassava,2008,335407,1083.0,14485.33,25.78,0
13497,India,Cassava,2008,335407,1083.0,14485.33,24.25,0
13498,India,Cassava,2008,335407,1083.0,14485.33,25.35,0
13499,India,Cassava,2008,335407,1083.0,14485.33,25.65,0
13500,India,Cassava,2008,335407,1083.0,14485.33,25.68,0
13501,India,Cassava,2008,335407,1083.0,14485.33,26.52,0
13502,India,Cassava,2008,335407,1083.0,14485.33,27.45,0
13503,India,Cassava,2008,335407,1083.0,14485.33,25.3,0
13504,India,Cassava,2008,335407,1083.0,14485.33,25.88,0
13505,India,Cassava,2008,335407,1083.0,14485.33,25.11,0
13506,India,Cassava,2008,335407,1083.0,14485.33,24.25,0
13507,India,Cassava,2008,335407,1083.0,14485.33,26.19,0
13508,India,Cassava,2008,335407,1083.0,14485.33,25.68,0
13509,India,Cassava,2008,335407,1083.0,14485.33,25.56,0
13510,India,Cassava,2008,335407,1083.0,14485.33,25.23,0
13511,India,Cassava,2008,335407,1083.0,14485.33,26.51,0
13512,India,Cassava,2008,335407,1083.0,14485.33,24.51,0
13513,India,Cassava,2008,335407,1083.0,14485.33,26.83,0
13514,India,Cassava,2008,335407,1083.0,14485.33,26.83,0
13515,India,Cassava,2008,335407,1083.0,14485.33,25.66,0
13516,India,Maize,2008,24140,1083.0,14485.33,25.57,0
13517,India,Maize,2008,24140,1083.0,14485.33,27.05,0
13518,India,Maize,2008,24140,1083.0,14485.33,25.78,0
13519,India,Maize,2008,24140,1083.0,14485.33,24.25,0
13520,India,Maize,2008,24140,1083.0,14485.33,25.35,0
13521,India,Maize,2008,24140,1083.0,14485.33,25.65,0
13522,India,Maize,2008,24140,1083.0,14485.33,25.68,0
13523,India,Maize,2008,24140,1083.0,14485.33,26.52,0
13524,India,Maize,2008,24140,1083.0,14485.33,27.45,0
13525,India,Maize,2008,24140,1083.0,14485.33,25.3,0
13526,India,Maize,2008,24140,1083.0,14485.33,25.88,0
